"ARID3A"	"ATF3"	"BHLHE40C"	"BHLHE40_V"	"BRCA1"	"CEBPB"	"CEBPD"	"CEBPZ"	"CJUN"	"COREST"	"CREB1"	"CTCF_H"	"CTCF"	"DNASE"	"ELF1"	"EZH2"	"FOSL2"	"FOXA1_SC1"	"FOXA1_SC2"	"GABP"	"H2AZ"	"H3K04ME1"	"H3K09ME3"	"H3K27AC"	"H3K27ME3"	"H3K36ME3"	"H3K4ME2"	"H3K4ME3"	"H3K79ME2"	"H3K9AC"	"H4K20ME1"	"HDAC2"	"HNF4A"	"HNF4G"	"IRF3"	"JUND_B"	"JUND_H"	"MAFF"	"MAFK_AB"	"MAX"	"MAX_H"	"MAZ"	"MBD4"	"MXI1"	"MYBL2"	"NFIC"	"NR2F2"	"NRF1"	"NRSF_H"	"NRSF"	"P300"	"P300_H"	" POL2_B"	"POL2_H"	"POL2S2"	"RAD21"	"RAD21_H"	"RFX"	"RXRA"	"SIN3A"	"SMC3"	"SP1"	"SP2"	"SRF1"	"TAF1"	"TBP"	"TCF12"	"TCF7L2"	"TEAD4"	"TR4"	"USF1"	"USF2"	"YY1"	"ZBTB33"	"ZEB1"	"ZNF274"
"CREB1"	0.544425015348076	0.372879352521858	0.618228392017655	0.223971543132511	0.506550331896992	0.433156435570713	0.624927245932583	0.00544071891959657	0.124311129532229	0.601502822474146	1	0.291541543247849	0.212202178804199	0.756477212293992	0.686289520925637	0.162433780652037	0.556761743253098	0.154350098975797	0.394647544877317	0.220669445142331	0.381151182796339	-0.358883907283089	-0.242206119536512	0.405423866520389	0.163674012383987	-0.257692469006587	0.0980443008072967	0.424052408362576	-0.140767902663982	0.403881404783546	-0.199716283156958	0.555165037910184	0.319585420374183	0.413632842753387	0.169177442683346	0.496750986593285	0.617466301929548	0.40009452573202	0.424821385355689	0.636028167089522	0.702882840199323	0.636848565453039	-0.390221276626069	0.733723171666057	-0.0562847627509393	-0.150065405400514	0.282423737396324	0.131734869218609	-0.314375377375626	0.549025078614345	0.591586371673446	0.484920715154494	0.654168903771458	0.5462291305985	0.484825678309411	0.339486488678559	0.396215996438459	0.624484304194136	0.395921227954065	0.657379372820614	0.239919066256296	0.419999953222602	-0.156773223741637	0.513170297597636	0.578141346266993	0.684309673460881	0.243617868293903	-0.178397220655565	-0.329028204337637	0.429585897243226	0.482964973024819	0.364572344426714	0.688365258267834	0.175232326212553	0.216550133269083	-0.249845008912754
"CTCF_H"	0.277258889022268	0.416779787484266	0.322435575880166	0.246864231723506	0.303676000307206	0.159186236594336	0.428934022603878	-0.0506246154360215	-0.0304325484040535	0.344662871192637	0.291541543247849	1	0.604287749070604	0.378410067401518	0.40964729115369	0.144556873934443	0.345917482872649	0.157542167548388	0.224877329509572	0.0819113530917629	0.178390293942536	-0.206014325982329	-0.114805144389556	0.0963595529028401	0.0590409743690617	-0.0548742906125014	0.0477674902066811	0.238476261016702	-0.0740469419559335	0.187981935239446	-0.0880148510417613	0.438685734295244	0.278215769387518	0.323400967043784	0.0725032219110705	0.200726000748561	0.282332093698864	0.18211089590691	0.199537070333279	0.327442494088511	0.329536060170704	0.372178206320642	-0.211165824601826	0.312120258615519	-0.0621571975342416	-0.147080929153048	0.0667878357818865	0.0662270304915871	-0.14051971800256	0.392768589782608	0.307546816528379	0.298193135299752	0.269562904500586	0.126316566171728	0.20177361365898	0.538248501311906	0.747995387172476	0.299147601895598	0.260441812017487	0.319629808049323	0.364419772181389	0.0672720029292612	-0.061347701402053	0.395395265324345	0.238673409877755	0.270087154976282	0.138820834088465	-0.168218033623324	-0.234511228774814	0.164079676003935	0.223180004574675	0.173548043244627	0.458308893119917	0.103161584798541	0.12146402759202	-0.206655679685631
"CTCF"	0.229743225494268	0.169264205148873	0.269117780380166	0.0603779073835041	0.239389790926308	0.142197410724179	0.180153123877042	-0.0267391006102993	-0.00751923169987952	0.280271566928663	0.212202178804199	0.604287749070604	1	0.334553446759917	0.236301573999581	0.392728857504081	0.202621073869759	-0.00682660131201839	0.0779638334192678	0.0357815427322498	0.366876005623288	-0.00147934248881684	0.121713170869706	0.237094249263352	0.251796552515861	0.120464008564408	0.26617311535062	0.326630046387332	0.103597069213055	0.280061082043749	0.0973390810065342	0.199237952606499	0.0852988523031517	0.116336064725377	0.056258403087048	0.201638851095773	0.169598339461342	0.184916361656785	0.187671108264066	0.248027805887898	0.258644427321619	0.258763626235422	-0.168731071484954	0.247283949997768	-0.0553573223296023	-0.132330214760045	0.0636493325599807	0.055743806778904	-0.161473819171925	0.200926988997536	0.237257161066022	0.106189032983149	0.251358750901348	0.113477188988699	0.183552184499729	0.522765638001093	0.536782671878718	0.249714727905546	0.136219722464307	0.196035405419859	0.400707512852053	0.00703829551018238	-0.134130203393937	0.148334071664525	0.160210013610231	0.239864158013282	-0.00783062742098066	-0.152099236460579	-0.16901653640071	0.105475417013606	0.153988852831336	0.184708599166519	0.280461842726893	0.00397237773571723	0.0933512510775943	-0.156764801135151
"DNASE"	0.614203020230152	0.355382074844915	0.722158122345653	0.198543811402763	0.598899042907237	0.47221166830312	0.66446093518608	-0.000267995161854688	0.0761262737051092	0.719978186869509	0.756477212293992	0.378410067401518	0.334553446759917	1	0.726629260539997	0.264925025475775	0.596072279103331	0.105134208725008	0.37607517521281	0.15968972016962	0.526948163772703	-0.321435567195968	-0.280749524617361	0.468021474058867	0.201600123373055	-0.265757678963076	0.246452575004472	0.569190177585952	-0.108245020337235	0.500965802505437	-0.197642345616857	0.601297894128881	0.331308241363232	0.431517421824788	0.191383240161517	0.507304089154168	0.647805387285386	0.475760968810447	0.491998322100723	0.742451570707914	0.708086173333059	0.762833645603358	-0.572124592065685	0.833767525102883	-0.225630085450334	-0.330008754089986	0.10994414375722	0.200184342339627	-0.427368501092085	0.584761423260456	0.686244087821005	0.491896491150809	0.76341177817261	0.576849528265909	0.541824860365449	0.487579811214379	0.513574797132542	0.715615161428031	0.39987458662468	0.704260030030285	0.348190254274546	0.405709108434837	-0.312918145896257	0.514107558100884	0.614469910878185	0.764325365336383	0.183602033125883	-0.255480224809944	-0.496781061206348	0.443617186497821	0.511597655673806	0.449131552124134	0.765623502706749	0.0980005498614694	0.0882552066923731	-0.325266119432842
"ELF1"	0.497235167212149	0.457294832274441	0.567441348708851	0.295553548843552	0.466953418353019	0.367557765884117	0.696950693249565	-0.0129740568351275	0.035083473168001	0.564649700935602	0.686289520925637	0.40964729115369	0.236301573999581	0.726629260539997	1	0.17435837089953	0.602984603761722	0.240453662469686	0.45065474527248	0.403051729271471	0.400688024805794	-0.350012701942085	-0.234346368369777	0.412924199969462	0.17882182423587	-0.274261388829227	0.12201519080768	0.442371957798169	-0.114155287381623	0.418813557325185	-0.18707123270403	0.653993903494369	0.400120121591003	0.515916230037427	0.146905752079582	0.389437112157516	0.548959037260413	0.369389906662731	0.38505108222401	0.591739054783868	0.607420549045906	0.613050457864992	-0.403531710811582	0.679227654335875	-0.084950047577171	-0.160233287321849	0.170433891636543	0.106306401268831	-0.289703696968187	0.649213235957885	0.543773733225511	0.570836424160152	0.625773989645987	0.521166131677757	0.434596964055425	0.349465975683343	0.504889551442327	0.555423603515649	0.380555774074318	0.638735396365714	0.251657486626957	0.370011829361171	-0.166171085191351	0.635616230644904	0.575501459570045	0.639214668844506	0.228589336849082	-0.197990500798314	-0.346620518139059	0.424871477472219	0.437940662554184	0.325808486980632	0.737280333030162	0.160605494544546	0.146150738805839	-0.269921390628316
"EZH2"	0.15101934414815	0.0709520767138959	0.21441365691716	-0.0209343507810697	0.211971323183668	0.120522675136288	0.113606313348991	0.000502316962218411	-0.00408201054238291	0.225742537992293	0.162433780652037	0.144556873934443	0.392728857504081	0.264925025475775	0.17435837089953	1	0.13306948031605	-0.0816809010666802	0.0306065674046901	0.00268241477799586	0.560488172467107	0.162293260945435	0.315726996001256	0.348480028591245	0.534550758310878	0.151655857782926	0.492638010702306	0.45956733170999	0.247470970102156	0.408457599712861	0.241685643513635	0.144492512344989	0.00283601836217176	0.0601736764629672	0.0359325204654307	0.126756966892027	0.104303191250272	0.154299390930784	0.160254904027244	0.205050425436991	0.245852032644537	0.170877026972121	-0.1528221436675	0.202972952727061	-0.0912637662557692	-0.140467159454284	0.0609814821840602	0.0403999811288723	-0.157416373712613	0.147581458037951	0.186059515061391	0.0396092329274452	0.231498709577525	0.0944214358334987	0.160505951971143	0.209424915100373	0.178213324499245	0.203132281982932	0.0285248675453031	0.168788678221028	0.172884920447376	-0.0598668447826861	-0.158207739861275	0.056505967205964	0.121558010465694	0.203540372389639	-0.0828875263855911	-0.101217806598233	-0.169269771493674	0.0929604534785526	0.0887566908841546	0.162419806347749	0.199741444606831	-0.0330289391171013	0.107774013855678	-0.104815513333511
"FOSL2"	0.516343457042784	0.419673744897568	0.502800828628839	0.377312800870314	0.349838664941173	0.394277024305865	0.621922663158603	0.0179360723802751	0.222792822059307	0.466865709927578	0.556761743253098	0.345917482872649	0.202621073869759	0.596072279103331	0.602984603761722	0.13306948031605	1	0.427692161389762	0.539190333465595	0.138671047315429	0.223154054645921	-0.146165152607197	-0.207416812992392	0.289581786861765	0.0451618220461756	-0.173134485406566	0.10269224408603	0.245558487196452	-0.208783929093042	0.231837736202754	-0.12749465991499	0.638435872291322	0.485065029232346	0.559684014494797	0.0895186940670891	0.544009083048983	0.659363810720211	0.397824153184496	0.397447119667379	0.456303524302336	0.464855173794757	0.480493123580324	-0.176603308826869	0.547534986882183	0.092909387142484	0.00785488899427522	0.245287157708582	0.061648422981863	-0.211301031699721	0.579430487927712	0.493749416051724	0.669825815234994	0.497875464935366	0.44492597548847	0.417598547657637	0.331698719475662	0.507374344976688	0.443808851883354	0.398779645026619	0.436146137470993	0.311716324509287	0.409899834048923	-0.150808484110377	0.562593299632379	0.373354981338354	0.513329403006266	0.236558006917283	-0.114943905782207	-0.135641640094159	0.297972295879402	0.379262160430334	0.272427492512903	0.558346682406019	0.122392167481287	0.1766269763523	-0.217152287957669
"FOXA1_SC1"	0.215454171360536	0.184469239624358	0.0793922183189892	0.37731241626889	-0.062690449258491	0.17058263062755	0.302971437749136	-0.0017503689646629	0.131684886481928	0.0205471921218407	0.154350098975797	0.157542167548388	-0.00682660131201839	0.105134208725008	0.240453662469686	-0.0816809010666802	0.427692161389762	1	0.679715530284753	0.155040092747619	-0.127395432087915	0.0130816984725135	-0.123315768338062	0.0173533093672051	-0.165135788459386	-0.0876490747322066	-0.0540756052593125	-0.119538062195862	-0.244781598946372	-0.094822983980936	-0.0811051156275729	0.440230674320712	0.458127080882142	0.452906412620687	-0.0325259307768174	0.16287531760035	0.221155541086098	0.0810614815051919	0.0656158443858751	0.0372325041105626	0.0875932157196217	0.0561927967856982	0.244835689519946	0.0913887751905933	0.381005502607511	0.364222541251313	0.24638786898029	-0.0557221532604666	0.0865964821771088	0.315221769091401	0.111483185913942	0.555930401517155	0.0352602787555117	0.145627675385185	0.0178870865414021	0.0639491790753759	0.276051357615581	-0.00257133490810184	0.277226401727203	0.0455482487433914	0.111056780643231	0.3802700738984	0.0524912520112719	0.362278004968875	0.0425921363537621	0.0863644833027309	0.279315854711029	0.0929978788462218	0.281227499075793	0.0425633598190466	0.109439829427725	-0.0514606775344291	0.151534292020718	0.0672269734506532	0.143317838289535	-0.0332583662781106
"FOXA1_SC2"	0.404670567983905	0.251866054877276	0.293834952475611	0.333430098785166	0.100378105201339	0.316713477320028	0.441929058844411	0.0286325977160941	0.162630252008615	0.219445107929833	0.394647544877317	0.224877329509572	0.0779638334192678	0.37607517521281	0.45065474527248	0.0306065674046901	0.539190333465595	0.679715530284753	1	0.0819543414878411	0.105643186236317	-0.0121493179255828	-0.169479887190248	0.210598174839277	-0.0661065080021423	-0.191603990138991	0.0905341958509314	0.0699474568555552	-0.231535575027614	0.0805860417842677	-0.121874517480404	0.606223943081822	0.490616208183786	0.559438778574479	0.0143120972012281	0.330269008462342	0.397538794914989	0.23323375564457	0.225150900828569	0.240976679641984	0.329169788158509	0.253916683246132	-0.0108834304729289	0.373626492467855	0.22779449313413	0.185624901391268	0.316874288104495	-0.00961856294386821	-0.083553692882305	0.363843181228085	0.30219861645063	0.701614127334656	0.249439341493107	0.298233517421441	0.143712552278853	0.192142453612847	0.390455147632996	0.202459958328058	0.388363865665925	0.262430767199829	0.22705393432249	0.45511688132995	-0.137024918415805	0.505469840879984	0.190437092174127	0.328763268491238	0.242489583676796	0.0887433164503306	0.0764982239125448	0.151184370887922	0.268729594121976	0.0732358718686851	0.351419489114991	0.0842920466014517	0.21274126633901	-0.0500318551288021
"GABP"	0.0666434827408626	0.108790808910628	0.0677780431294372	0.0891037801931678	0.0750406505995913	0.0437632582642067	0.172282279161995	-0.00830377413884094	-0.0252939616508144	0.0791916684577199	0.220669445142331	0.0819113530917629	0.0357815427322498	0.15968972016962	0.403051729271471	0.00268241477799586	0.138671047315429	0.155040092747619	0.0819543414878411	1	0.0757867008722324	-0.182215685344647	-0.0343907584322568	0.0825703076708411	0.0384116211684814	-0.11927415821613	-0.132936157120319	0.0591757853916035	-0.0530827894255266	0.0704591733865816	-0.050819668751034	0.0909671490006338	0.0828468948676798	0.0653981911720362	0.030411337883245	0.0363407152330846	0.0788410307716977	0.0511314927082232	0.047213312688227	0.0930795610317312	0.0828046848511921	0.118543156004772	0.00864303410344317	0.134526818761268	0.116002097845362	0.108933333887483	-0.00772502293604917	-0.00162601482860202	0.142555968567167	0.297303526373949	0.0535936453756086	0.0959578157708939	0.121466352140431	0.226521706844128	0.0622809801133695	-0.0201517353981094	0.0267813945135953	0.0943771234327642	0.00985476560054927	0.158580163148032	-0.0385250659693736	0.142361525593	0.192649792311105	0.192330637800514	0.299672711378519	0.147611056147302	0.050459379401652	-0.111663070302816	0.0117209091003762	0.219410306209109	0.0581943184481366	0.00240874340727898	0.200943694149064	0.0290547488524373	-0.0122778430161648	-0.131294210589326
"H2AZ"	0.265619245995274	0.174516188681925	0.376771113864325	-0.028045365080893	0.344038778345338	0.2043860763337	0.264254308864897	-0.0229325988730938	-0.0129041378395761	0.37566428793181	0.381151182796339	0.178390293942536	0.366876005623288	0.526948163772703	0.400688024805794	0.560488172467107	0.223154054645921	-0.127395432087915	0.105643186236317	0.0757867008722324	1	-0.00621346129968079	0.121324293940994	0.588994652961269	0.536474370046439	-0.0477475895369493	0.608731362611875	0.659279063602913	0.160246661225524	0.615911882255909	-0.0389117003375774	0.238456328852681	0.0278358808621396	0.108429293280304	0.0909266922287947	0.221007327512315	0.199061447279701	0.242752337969192	0.251959535668759	0.401447968654905	0.446262798254273	0.357745809463155	-0.342469822969321	0.429623183399917	-0.171277957370459	-0.239064948971493	0.0370245482013787	0.106829426516134	-0.340521681542701	0.28959306990359	0.310694335468595	0.106524904800264	0.489164403203653	0.348143832358206	0.261276287486155	0.247972843903846	0.198272314715066	0.382370742365412	0.0175132195983009	0.365337476065865	0.179743753423139	0.00648208719330917	-0.265975736412931	0.17710928615758	0.332247758581019	0.436829926226829	-0.143314556228328	-0.209518212782712	-0.332025885336044	0.217564384314496	0.19180033484347	0.268567685919599	0.430279925093489	-0.0872934024896077	0.0942627583245856	-0.172560861890514
"H3K04ME1"	-0.207820345909514	-0.256026086573021	-0.307256330363152	-0.103861778162146	-0.379130667276281	-0.146063870508336	-0.402052314421034	0.0404098068585444	0.0765425229233078	-0.364491075998243	-0.358883907283089	-0.206014325982329	-0.00147934248881684	-0.321435567195968	-0.350012701942085	0.162293260945435	-0.146165152607197	0.0130816984725135	-0.0121493179255828	-0.182215685344647	-0.00621346129968079	1	0.307613918050689	-0.190544630163089	-0.221326611436624	0.282449218045963	0.310665873125702	-0.318363483074419	0.0234939669122567	-0.331179202558026	0.22846468485371	-0.210945248241494	-0.1108923532338	-0.116637881471805	-0.130210398475398	-0.11387652868606	-0.328973623536353	-0.158882576321604	-0.182559032057431	-0.364236433057809	-0.285668481769683	-0.409069994240336	0.359952560150837	-0.350886937064458	0.205045815246526	0.238945275153442	0.0220728457200478	-0.102328506789346	0.12828197217443	-0.431399918223589	-0.328741643664654	-0.0686076956040994	-0.409662481737763	-0.269238042535522	-0.303997829035185	-0.175265646911993	-0.216893861373196	-0.373061118063344	-0.195480889981926	-0.555382596617703	-0.032671326470207	-0.105602989121098	-0.0337382594009928	-0.235487287435152	-0.553684896137128	-0.409271552483684	-0.222427714171171	0.223756588470892	0.380410688586086	-0.23871722708146	-0.228647514826755	-0.216241068818381	-0.454409303600026	-0.204117975674352	0.00598089510056498	0.290522323131669
"H3K09ME3"	-0.225269317877788	-0.145697004090689	-0.2213773650993	-0.128549361400714	-0.186565045705627	-0.160842104288797	-0.271649804340448	0.0140067155737341	-0.0386432997457287	-0.225770203871738	-0.242206119536512	-0.114805144389556	0.121713170869706	-0.280749524617361	-0.234346368369777	0.315726996001256	-0.207416812992392	-0.123315768338062	-0.169479887190248	-0.0343907584322568	0.121324293940994	0.307613918050689	1	-0.00470477872424621	0.222698830262115	0.347921213610668	0.165481987884041	-0.00913522792037943	0.297740830720362	-0.00949728376220877	0.340057426787225	-0.250902441931495	-0.202409566396338	-0.194687484665084	-0.0707171762238906	-0.170037105980389	-0.270123774010687	-0.149488470760309	-0.146818948687913	-0.242862959567692	-0.234319416581759	-0.253168469557699	0.164043763407882	-0.258872001992296	0.0249159783163925	0.0516489654107392	-0.0726665479520594	-0.0300939303632338	0.111668189314799	-0.219220281718838	-0.245581106088824	-0.213574459305806	-0.241828533654772	-0.194538559310719	-0.181075486533219	-0.138683031902891	-0.19353969483899	-0.223020487211212	-0.216939279777396	-0.24531650726997	-0.0986182220278026	-0.212599466513295	0.0678067639730539	-0.201459496637403	-0.208836929855634	-0.241868961884182	-0.172697173402285	0.0441583933102362	0.125258087783741	-0.152562055188806	-0.189356880535583	-0.113747495201892	-0.263470399577388	-0.0930929329031021	-0.0480172503336905	0.11263871435864
"H3K27AC"	0.32408980939391	0.175822144541312	0.378031177139597	-0.00305554838485589	0.344973921985724	0.246857538652065	0.332555797047493	-0.0225001161435973	0.0374181420478914	0.376636060685436	0.405423866520389	0.0963595529028401	0.237094249263352	0.468021474058867	0.412924199969462	0.348480028591245	0.289581786861765	0.0173533093672051	0.210598174839277	0.0825703076708411	0.588994652961269	-0.190544630163089	-0.00470477872424621	1	0.590214517999969	-0.0997351282751551	0.538655725120554	0.718783034479012	0.306221772359819	0.862464634948188	0.0230526766927376	0.307620249958329	0.155124416211733	0.238380276949873	0.0686163656605896	0.277383555788831	0.322081198846192	0.278139406584932	0.268078841084517	0.392445765580902	0.465706310027023	0.341300752113694	-0.25024783457183	0.426225653983838	-0.0372415202146598	-0.0810205650624047	0.200345150299854	0.0517184530312364	-0.255661639853895	0.389664556770691	0.386309810459059	0.250526401573359	0.610598461112652	0.469112600872733	0.395447627023968	0.210012431241489	0.19516612290433	0.378783717297162	0.173991168591941	0.433139801440347	0.147702394321698	0.124196175874369	-0.2400064091195	0.189939760918282	0.484692263123075	0.527707609947936	0.00302805074960901	-0.135522103117727	-0.240149437150596	0.196665354809967	0.224100576248895	0.268543736274117	0.458489819684866	0.0213250911156155	0.159492504333746	-0.191143594765121
"H3K27ME3"	0.0810511949292154	0.0987955023801894	0.177321814840671	-0.0880581456454182	0.249067644058444	0.0717700353607438	0.12503681953411	-0.0213016486518049	-0.0580935262108805	0.208578900722455	0.163674012383987	0.0590409743690617	0.251796552515861	0.201600123373055	0.17882182423587	0.534550758310878	0.0451618220461756	-0.165135788459386	-0.0661065080021423	0.0384116211684814	0.536474370046439	-0.221326611436624	0.222698830262115	0.590214517999969	1	-0.0172671099311338	0.510063443348346	0.670552258449094	0.48679766574667	0.689573171516104	0.219119935127158	0.0668619982499836	-0.0632207279901364	-0.0152018500069425	0.0335015378497732	0.0541360465100953	0.0805694094120843	0.119745030607934	0.113693405608219	0.198014719658965	0.235584572422153	0.147191951932808	-0.196357388390852	0.192365321542058	-0.139124300676921	-0.164911022732959	0.051868690604416	0.0409003900211646	-0.167502360732738	0.215819923641662	0.167417066816735	-0.0845680097996914	0.334580596409177	0.157868514297659	0.214654501987542	0.132421315010613	0.0878875065379962	0.213854021960095	-0.037389747881869	0.322308753118825	0.0668316828963426	-0.157352037496652	-0.125434895571519	0.0114311505444859	0.307808093918499	0.270528005687086	-0.111238756887021	-0.176052585149648	-0.248565282400068	0.0686510302971471	0.0578375771302381	0.179921118748275	0.241189440754586	-0.00864493639965894	0.100412001778845	-0.149911408936196
"H3K36ME3"	-0.190322531399419	-0.085284191631568	-0.170906417837304	-0.0659056843353033	-0.0992203030704484	-0.156145274505956	-0.22188113771915	0.00920172525948803	-0.0453009146192903	-0.156771819622508	-0.257692469006587	-0.0548742906125014	0.120464008564408	-0.265757678963076	-0.274261388829227	0.151655857782926	-0.173134485406566	-0.0876490747322066	-0.191603990138991	-0.11927415821613	-0.0477475895369493	0.282449218045963	0.347921213610668	-0.0997351282751551	-0.0172671099311338	1	0.0717138614189083	-0.0487687394073164	0.23850227562543	-0.0653508433646591	0.393739047552853	-0.232384624214886	-0.144739433468737	-0.165204630254931	-0.0442637608761555	-0.158199464514851	-0.163356523610127	-0.128339771753829	-0.135565417597348	-0.204839619069753	-0.227112957609883	-0.209117814195191	0.162254805274412	-0.28855705787526	-0.00679821267141629	0.00731489211821439	-0.0582518416871574	-0.0146164948835042	0.0843153139586019	-0.201405730859826	-0.17974438071633	-0.217253879578034	-0.196104033305135	-0.175345225691945	-0.0554843373622033	-0.0715981777814791	-0.115501038873842	-0.172622306501493	-0.121366969626099	-0.262757315676094	-0.0565429326289614	-0.202955461602474	0.0821613765278703	-0.213519899586414	-0.268565955290617	-0.264915805728872	-0.0717680544957622	0.0208605243861073	0.0884975232541392	-0.162521835437763	-0.148250756763595	-0.0602151636679861	-0.243415019107456	-0.0198852857513353	-0.0521684278016163	0.0511851120571939
"H3K4ME2"	0.140851356831631	0.0341413705536042	0.183605521811783	-0.0564589995891936	0.129534596778942	0.118765074549085	0.054261274576991	-0.0132745528722808	0.0225663682568232	0.156892854573555	0.0980443008072967	0.0477674902066811	0.26617311535062	0.246452575004472	0.12201519080768	0.492638010702306	0.10269224408603	-0.0540756052593125	0.0905341958509314	-0.132936157120319	0.608731362611875	0.310665873125702	0.165481987884041	0.538655725120554	0.510063443348346	0.0717138614189083	1	0.633055709224747	0.372356658171978	0.574907549566681	0.19636020292412	0.187048234670745	0.00631591966544493	0.0771697691474779	0.000254025914597196	0.116527161845464	0.0461373109300926	0.128330730856418	0.118189536772492	0.177009231195657	0.278838161028781	0.109117860603719	-0.0818219990650492	0.166100027197355	-0.0399145943551193	-0.0632108174269282	0.120896907012616	0.0157192772733499	-0.199191648079735	0.0431987169546303	0.144567552165553	0.0724943023050271	0.253618454568089	0.134918068582626	0.134716904779399	0.171927220030028	0.135215789887614	0.142027095430502	3.0956968952549e-05	0.124380535541999	0.140984049642241	-0.0754668369961255	-0.282060576805938	-0.00714594593698981	0.025576808349646	0.174350255640463	-0.170854933196007	-0.0570996573198557	-0.0930686433960711	0.00752226883588427	0.0546495240017382	0.127666859681385	0.133459108996239	-0.151446193626978	0.158683455471296	-0.0146571227351831
"H3K4ME3"	0.333855466457051	0.309020967553445	0.489683414194109	0.00572183704036222	0.528350646012368	0.264591427907393	0.413384501020403	-0.0540876021415317	-0.0429837842460585	0.540833257703442	0.424052408362576	0.238476261016702	0.326630046387332	0.569190177585952	0.442371957798169	0.45956733170999	0.245558487196452	-0.119538062195862	0.0699474568555552	0.0591757853916035	0.659279063602913	-0.318363483074419	-0.00913522792037943	0.718783034479012	0.670552258449094	-0.0487687394073164	0.633055709224747	1	0.427660549451542	0.910197867397038	0.103358404554273	0.351850616841432	0.0828971944210729	0.170911906531353	0.131507302902405	0.235734761250441	0.344204199864973	0.301698034148042	0.311472546429686	0.534575009536245	0.535355200786952	0.500238479662813	-0.452291229965339	0.481432356558842	-0.281841290487694	-0.337739803331984	0.0623415825472894	0.126630887262633	-0.340426524665876	0.432559203808892	0.471910732280446	0.102401854505616	0.634084092587224	0.3323852740537	0.448949304752661	0.334333124151249	0.306577990849443	0.517344271525974	0.157136822929661	0.589939418148046	0.162634692442384	-0.0277518168260686	-0.248500555516291	0.179227731283614	0.484410229979764	0.526897222949252	-0.0145091906009313	-0.293596596087957	-0.497080884728215	0.251623559083002	0.260647101480149	0.365461852106206	0.57779144436695	0.0278140592756682	0.118883007183269	-0.296482593587062
"H3K79ME2"	-0.166212564488405	-0.0135282300731864	-0.0721784480142038	-0.196773468604017	0.0208884548227691	-0.110999906783824	-0.160218575614134	-0.0321332662915889	-0.0847754706667169	-0.0522635743512415	-0.140767902663982	-0.0740469419559335	0.103597069213055	-0.108245020337235	-0.114155287381623	0.247470970102156	-0.208783929093042	-0.244781598946372	-0.231535575027614	-0.0530827894255266	0.160246661225524	0.0234939669122567	0.297740830720362	0.306221772359819	0.48679766574667	0.23850227562543	0.372356658171978	0.427660549451542	1	0.433837002706388	0.4629880028661	-0.158472160318577	-0.200866129680338	-0.183887452942216	-0.0275984041288736	-0.11513636958717	-0.171564388693171	-0.0767008579690703	-0.0734940717704425	-0.0428173628131528	-0.0145691042611508	-0.113720726773664	-0.0295247347153021	-0.101264950090004	-0.140917085070783	-0.0960736955889289	-0.0589083440528879	-0.0168102026847869	0.000750052182443695	-0.0717521285072335	-0.0787207538696911	-0.257678608797565	0.017257696407654	-0.110224199458191	0.013899819892098	-0.032951228636048	-0.115417855569629	-0.0531299441532473	-0.183274443613184	0.0311308649790269	-0.0907321052017391	-0.310075507172422	-0.0349461764638094	-0.20646561121004	0.0285310764769769	-0.050702037778396	-0.19646740416365	-0.0596970103084393	-0.0983488175758257	-0.083924343385949	-0.122189159194437	0.0244458988076117	-0.0423806197959843	-0.0877564343258075	-0.00660217671080452	0.00711965691973972
"H3K9AC"	0.305188229348643	0.280660261272872	0.442368055563853	-0.00644530713803369	0.477993680543373	0.231863555173161	0.389250037689519	-0.0480515287554784	-0.0296381816323079	0.476048555096193	0.403881404783546	0.187981935239446	0.280061082043749	0.500965802505437	0.418813557325185	0.408457599712861	0.231837736202754	-0.094822983980936	0.0805860417842677	0.0704591733865816	0.615911882255909	-0.331179202558026	-0.00949728376220877	0.862464634948188	0.689573171516104	-0.0653508433646591	0.574907549566681	0.910197867397038	0.433837002706388	1	0.0609171307195427	0.308215974466297	0.0939791704812926	0.173639459763889	0.111824569389682	0.228754224025598	0.338896573211399	0.275438435378182	0.281814057144657	0.485097530195138	0.515425173115928	0.435793007170449	-0.380946130582655	0.442965752699982	-0.20417749462787	-0.250577769010044	0.102354202164896	0.0954150724950108	-0.296954803427097	0.437643133166347	0.440722016337634	0.120353460078078	0.650073003472178	0.388556797230538	0.453335847802909	0.276290747581686	0.257567715816487	0.465060595126658	0.157714950969096	0.545443688171544	0.129149391992186	-0.0171665787649324	-0.219833679405575	0.166127691604697	0.529069772398321	0.536222451676245	0.00350850763500012	-0.247127872774189	-0.424972559737228	0.225895963893559	0.244078862160844	0.337416915169768	0.547135623870292	0.0529456004338319	0.12142362622603	-0.271100263871022
