"ARID3A"	"ATF3"	"BHLHE40C"	"BHLHE40_V"	"BRCA1"	"CEBPB"	"CEBPD"	"CEBPZ"	"CJUN"	"COREST"	"CREB1"	"CTCF_H"	"CTCF"	"DNASE"	"ELF1"	"EZH2"	"FOSL2"	"FOXA1_SC1"	"FOXA1_SC2"	"GABP"	"H2AZ"	"H3K04ME1"	"H3K09ME3"	"H3K27AC"	"H3K27ME3"	"H3K36ME3"	"H3K4ME2"	"H3K4ME3"	"H3K79ME2"	"H3K9AC"	"H4K20ME1"	"HDAC2"	"HNF4A"	"HNF4G"	"IRF3"	"JUND_B"	"JUND_H"	"MAFF"	"MAFK_AB"	"MAX"	"MAX_H"	"MAZ"	"MBD4"	"MXI1"	"MYBL2"	"NFIC"	"NR2F2"	"NRF1"	"NRSF_H"	"NRSF"	"P300"	"P300_H"	" POL2_B"	"POL2_H"	"POL2S2"	"RAD21"	"RAD21_H"	"RFX"	"RXRA"	"SIN3A"	"SMC3"	"SP1"	"SP2"	"SRF1"	"TAF1"	"TBP"	"TCF12"	"TCF7L2"	"TEAD4"	"TR4"	"USF1"	"USF2"	"YY1"	"ZBTB33"	"ZEB1"	"ZNF274"
"CREB1"	0.534053752363944	0.299168025867675	0.574890688255943	0.18524142809343	0.443961747057189	0.436973919122097	0.594707733072617	0.0147914516062121	0.140068294041753	0.567344778287681	1	0.24412921504581	0.224730104857313	0.722050802729472	0.648773573492471	0.191788407268321	0.577088741821199	0.187340090877038	0.393581260709326	0.126769053258928	0.372002975653849	-0.264480229871934	-0.207575438106294	0.443636961256919	0.143685420395816	-0.191847541145861	0.133251849925807	0.425981583435271	-0.18022527703302	0.38097335520266	-0.183394417250967	0.584530082690416	0.341007933999558	0.444354195186193	0.137850648878503	0.48092364406451	0.624883783173088	0.401608302928074	0.382732569313055	0.584047360325335	0.738481557449876	0.579589239694257	-0.269632753462992	0.690735180357867	0.0495179589701307	-0.0357443886635277	0.426273667161677	0.0731191602431217	-0.264184595012454	0.525266796261861	0.565195698523442	0.51902807681175	0.639551966405709	0.517670899769751	0.443682572187885	0.364583200170266	0.446076536016358	0.533666466307092	0.442072746619927	0.623038017850252	0.311806566058015	0.409471305519177	-0.218862194584028	0.437708742659077	0.505464296788532	0.649358196515681	0.225083587832858	-0.115890285778044	-0.211909433743531	0.341916415113277	0.467187931593317	0.331562778467159	0.638925804421895	0.21187675078607	0.370846106837042	-0.244264656537084
"CTCF_H"	0.222482103611644	0.399763408195819	0.263312904260375	0.229236296040373	0.242087863421072	0.168998074271778	0.394274966247615	-0.0414908615534814	-0.010126385745851	0.27419720007548	0.24412921504581	1	0.508195835830067	0.315378268818493	0.393543422406938	0.122942612946235	0.360591108714025	0.167707579152596	0.208352550537214	0.065185843342034	0.151361710853984	-0.153609280537219	-0.0876919551553933	0.124508838413802	0.0570339444926501	-0.0404359554907919	0.0432407580860602	0.207410623093839	-0.100695306126013	0.159800437035381	-0.0645265313115963	0.397737173477176	0.267769121662726	0.324207481157851	0.0633971073350156	0.171798106320055	0.242792072332465	0.158434708903583	0.148507008121005	0.275871800161568	0.273641432950793	0.290633899926372	-0.15221696221057	0.264529299664151	-0.0301191067080702	-0.0850856231722221	0.0762498473537028	0.0578401107994486	-0.0935375845927171	0.395183347471158	0.244888623241742	0.298641429548393	0.251259587424939	0.123610801870991	0.175372006863474	0.421484000383335	0.661054802151672	0.246022628490144	0.204062775775392	0.265404026972202	0.294374953501419	0.086189550195719	-0.056862167785007	0.369231009520553	0.204392601243337	0.247942260296636	0.0936220472689571	-0.13943742894141	-0.151846959782977	0.136826645827917	0.182773595632313	0.166803273945267	0.407913728718359	0.0665604287622992	0.107591916370866	-0.169772968742884
"CTCF"	0.222078133149176	0.171501345718011	0.266511451631561	0.0450127446491619	0.257489031233296	0.170139593591202	0.21809461828905	-0.0252806151272737	0.00173623715493003	0.288770945045702	0.224730104857313	0.508195835830067	1	0.342402867068297	0.244823761383482	0.437386417294249	0.225175505233693	0.00476341262361	0.0833081595525535	0.0119413374303304	0.400014985876872	0.0121081742873019	0.200860583474911	0.311211251284978	0.320393185840704	0.154892797184346	0.328969429033418	0.389131108203115	0.113992733598907	0.34926549450986	0.144500487941046	0.216845564993118	0.1057758040895	0.132425088021691	0.0504402076392261	0.1858468356059	0.196772807575702	0.180112151195817	0.169894113751756	0.27581734532819	0.291763035038533	0.274687188482066	-0.195659163231835	0.281605540016271	-0.0887646538591841	-0.149445328389275	0.0665108259379435	0.0435199091307563	-0.158258538985742	0.215238952966661	0.239305461202285	0.132610950597892	0.282691246072995	0.125891801529073	0.193101134805458	0.443233584336215	0.476968736728131	0.259332570369206	0.13069848171217	0.239596149012721	0.330575326456812	0.0155928876627402	-0.145345382065754	0.124044060191406	0.18966428521226	0.25553405693365	-0.0081240839989799	-0.139748174838476	-0.180748071065016	0.121039458730893	0.149710782892104	0.203264503638431	0.281027738705653	0.00763922139424665	0.0982083308664156	-0.152209490481363
"DNASE"	0.621009052429764	0.307128341186696	0.711800667080266	0.163747754886152	0.574282276358903	0.504722517180946	0.657089864743702	0.0127704449754923	0.103818645744473	0.71955381685297	0.722050802729472	0.315378268818493	0.342402867068297	1	0.719720511307858	0.298167365958237	0.650118166952616	0.161347921923516	0.398624713742409	0.0869365990838105	0.535870773067145	-0.24148067814595	-0.236124519433254	0.550353341324708	0.208787539188361	-0.241501753288999	0.278005397037467	0.611504632690603	-0.165629859085241	0.523610481316393	-0.207636768662938	0.653955063164594	0.381133569929636	0.496270441992459	0.162824634213933	0.515513537488258	0.681670673476676	0.49017740228953	0.477845493996636	0.725259234719252	0.737806853280398	0.72978585455209	-0.506410309513201	0.819158507647875	-0.146190300096692	-0.23644527817739	0.246296147410924	0.118156224713939	-0.35744057001403	0.593308249849241	0.694396441763662	0.557231460563508	0.777548767400725	0.537772331027108	0.527899364138681	0.523223784360849	0.572388881309418	0.673155124937913	0.449948144269845	0.691881912474861	0.431242448294097	0.411450566332332	-0.393927705356155	0.458771506220241	0.577763817985346	0.771757160633895	0.156684748149995	-0.175671397694316	-0.407121784421279	0.377923859594379	0.489881911522203	0.445071544082417	0.739461081841384	0.132084157081502	0.210764103828599	-0.324645557521649
"ELF1"	0.497250812466396	0.454283696141346	0.558808552612195	0.288575115175248	0.443999643822477	0.413652313859658	0.709047000393477	-0.00382776675297411	0.0744715087114858	0.567956340028617	0.648773573492471	0.393543422406938	0.244823761383482	0.719720511307858	1	0.187929043305729	0.687149049446572	0.296059551029503	0.453729382402903	0.261932044791645	0.378560896690207	-0.265867434506835	-0.210700673330156	0.431935530418074	0.129454743507812	-0.200465786849237	0.107620294415905	0.426154846086569	-0.199944750812657	0.373060431858533	-0.194815044198933	0.688970776853968	0.451067551848205	0.573122130899194	0.124859060187097	0.409662996550368	0.58735567059604	0.379489241289412	0.372083724269038	0.585838149353085	0.61566752324285	0.581519773866864	-0.329335239280354	0.652388465590099	-0.0166792365849759	-0.0860983335008213	0.250565276509256	0.0832387722700779	-0.24084219886341	0.684341564930372	0.551225306718622	0.617810073913836	0.63046204027992	0.498138790911509	0.423484760196282	0.370406142437945	0.560823127383542	0.520489509174438	0.417151551051829	0.611529314016252	0.316689647281122	0.405932835316411	-0.226709863298825	0.611386428117799	0.523016801482958	0.637210656806878	0.198049941865792	-0.163153321773136	-0.263582844285103	0.355729907395744	0.426494981412822	0.324245712092243	0.729506632064228	0.18315841017923	0.209966989077105	-0.301671535746131
"EZH2"	0.176033307584546	0.100908628408566	0.242761106910288	-0.00681134032141612	0.236368397127351	0.153552288563573	0.169665154981035	0.00383243931342176	0.00546379903194796	0.260470452512451	0.191788407268321	0.122942612946235	0.437386417294249	0.298167365958237	0.187929043305729	1	0.176214071133696	-0.0513280914765967	0.0624434878585659	-0.0162121083354942	0.569569333119877	0.147820744774498	0.384843980300213	0.386208266932505	0.540415422658545	0.209947547498409	0.503267645020805	0.487825163676278	0.203528173568535	0.455939521923955	0.208914215598496	0.168057495509453	0.0447665223796651	0.0918272427895481	0.0434553983160957	0.145728008724784	0.179893289204314	0.162723257835707	0.156899623748048	0.243365129814883	0.27783630661477	0.233624073042732	-0.18835327000596	0.241519873246738	-0.101891961273067	-0.138804156040273	0.0752997014062057	0.0355712347346358	-0.161919930672349	0.159409995371339	0.218144781250093	0.088816465776622	0.254821452494253	0.0993626345920497	0.178502256698401	0.208922152044422	0.178288494093928	0.234676086253405	0.0732150281094494	0.224178820604861	0.173625385634449	-0.0182175184273272	-0.172844609190952	0.0806083376158378	0.157285304870508	0.225472317482439	-0.0630138741187115	-0.108323403267838	-0.177017734534503	0.0924588864265171	0.115523137233666	0.191808479522558	0.215351058069198	-0.0112062478082147	0.110454985682951	-0.118297192564943
"FOSL2"	0.537803726044487	0.4661765277753	0.560331793326034	0.356389204494169	0.391489755004966	0.45158535242488	0.689329622251526	0.00294319195546037	0.205457106436	0.53650324964022	0.577088741821199	0.360591108714025	0.225175505233693	0.650118166952616	0.687149049446572	0.176214071133696	1	0.425947637759343	0.53366879266264	0.132591562438287	0.276139845527174	-0.128443141906212	-0.190545925481035	0.364829885428379	0.0496965233552466	-0.148737605384815	0.116568915104969	0.329427333953293	-0.252546132999009	0.274695088197377	-0.157474188528537	0.701812971475209	0.526054135715322	0.621468722430246	0.0972275780489059	0.533818461985832	0.672929322560922	0.431960833850227	0.397812028014251	0.533863080995046	0.562295193280535	0.534087894366223	-0.203586698833205	0.594218540187701	0.0879455158778856	0.0200929420790153	0.28120883471919	0.0561231391899902	-0.194910586975228	0.668018884561474	0.545789364308233	0.688856016461746	0.5618893349542	0.441339594986277	0.417638945100169	0.372680068349942	0.585776760916144	0.486625255719255	0.458973589143982	0.500591507209843	0.35762848448922	0.454121458900886	-0.212247633416787	0.583771352880989	0.415701089056484	0.573661229103831	0.218858946180841	-0.127338931138036	-0.144842581196426	0.285275887074511	0.40931234871201	0.317799662527339	0.649707505491307	0.166184847756412	0.216673774521526	-0.28193091922918
"FOXA1_SC1"	0.287204123015978	0.194523807615913	0.12242296894602	0.361758714114706	-0.0489734843582793	0.229712050555097	0.314721665170691	-0.0138498909746598	0.157311565000823	0.0648388876354569	0.187340090877038	0.167707579152596	0.00476341262361	0.161347921923516	0.296059551029503	-0.0513280914765967	0.425947637759343	1	0.732665484535687	0.103966299057251	-0.0801220753822134	0.0457851129830059	-0.109487750522164	0.0788066124295822	-0.170388961969378	-0.092801699698842	-0.0416612076224832	-0.0866459946686794	-0.260247044022983	-0.0828133236715499	-0.0737383767533698	0.471131643535658	0.47566583769302	0.47592460593354	-0.0233039937850569	0.207170285739875	0.227991815077436	0.123437758215682	0.102837021730983	0.0728199393752185	0.135031795026687	0.0827862278366833	0.238529616965145	0.152199069155647	0.409116159148116	0.404818261934177	0.268222596238488	-0.0379720530447	0.0633216822701728	0.341805353057406	0.159661754186676	0.58085500005982	0.0838663086631789	0.192295374705739	0.0365175110157387	0.0918285134163754	0.329675770240319	0.0279525075048505	0.2980400978307	0.0592789076774377	0.133006409398483	0.438770036391387	-0.0103429237792185	0.380609083845319	0.0613570708081861	0.15390489511312	0.255937229201479	0.109957582435679	0.323511748474271	0.0694732524557743	0.126012357508888	-0.0578962680483841	0.20569090891388	0.0544927465911695	0.130287962273195	-0.0630599419087191
"FOXA1_SC2"	0.441083820289323	0.221704156848651	0.292491668743462	0.302675300581661	0.0889258521662886	0.344104316501718	0.435977278749353	0.00505533686860289	0.155891352985198	0.238102835358516	0.393581260709326	0.208352550537214	0.0833081595525535	0.398624713742409	0.453729382402903	0.0624434878585659	0.53366879266264	0.732665484535687	1	0.0393600287563447	0.119285971120521	0.020808944165325	-0.138024757929797	0.231457784634406	-0.0739647753265871	-0.170955581317775	0.0908197099755052	0.091072598227606	-0.255086156647522	0.0770651158015365	-0.118792363151201	0.62713284045237	0.492805750723808	0.574007641960261	0.00341006097942876	0.319355449666708	0.397472077595625	0.253351264128104	0.232545642832364	0.231014614052081	0.348414910128496	0.252675748457902	0.0102223656132864	0.393002149316285	0.267310140835247	0.245870578845017	0.360705088351824	-0.0319089932081788	-0.0765679348480188	0.374158310324559	0.317358253071973	0.707769892982035	0.262664556368467	0.315584778255499	0.138044026878948	0.203538661951323	0.422727260275628	0.187640433924759	0.402136731508291	0.270430341237875	0.235198694182503	0.475393159068362	-0.205413132940504	0.476712545513824	0.183955778837956	0.347069846978504	0.220571059552574	0.108740238120581	0.140877713787226	0.131218143421288	0.255859313240599	0.0470789891421648	0.355029834450286	0.0816497853706927	0.218948543726331	-0.0775413526811551
"GABP"	0.0459565463113469	0.117952156591282	0.064007089277005	0.0823545043102608	0.090384772927452	0.0580213960251753	0.152632660189308	-0.000344078841993087	-0.0111137682846703	0.0845222893869235	0.126769053258928	0.065185843342034	0.0119413374303304	0.0869365990838105	0.261932044791645	-0.0162121083354942	0.132591562438287	0.103966299057251	0.0393600287563447	1	0.0361050346334927	-0.137913664905488	-0.0470499628006214	0.0311813522064182	-0.0175852721705512	-0.0392487511209247	-0.143560751912106	0.0226227268666378	-0.0821620750315242	0.00805067373472414	-0.0471589024945696	0.0507153267134941	0.0798806918146702	0.0645081377272066	0.0621423032465575	0.052324831933551	0.0501854262575892	0.043443534562891	0.0419611098716306	0.10888096093034	0.0419650325607311	0.106424641749261	0.0425335600453359	0.075218359718162	0.102383257222029	0.0832653100099504	-0.0303651011809049	0.0431224814607953	0.264383099560912	0.268436415626428	0.060264756923821	0.0642685472483007	0.0902702788961456	0.239069358861088	0.0663672793098153	-0.00417330317075461	0.0127813784719898	0.0974484552668877	0.00974862013953414	0.102894028278634	-0.0182787162613985	0.129727909561097	0.190765737293779	0.147057398123311	0.336346774906001	0.098384932239857	0.0319179854011659	-0.125285741411889	0.0238519940570157	0.209886783538022	0.0490441478435514	0.0426319369701685	0.165110111164523	0.050324268658537	-0.0378380347351898	-0.130513477600032
